order_id,date_commande,fournisseur,entrepot,client,produit,quantite_commandee,quantite_livree,cout_unitaire_mad,cout_total_mad,distance_km,delai_livraison_jours,retard_jours,stock_actuel,demande_prevue,taux_service_pct,cout_transport_mad,statut,rupture_stock,region,is_retard,is_rupture,taux_livraison_pct,risque_rupture,cout_par_km,cout_par_unite,mois
SC-02406,2026-05-25 14:15:00,Tanger Components,WH-Marrakech,Grossiste Nord,Produit B,633.0,595.0,128.25,53851.51,649.0,4.25,0.0,2782.0,611,92.33,3578.62,Livré,False,Oriental,False,False,93.99684044233807,False,5.514052388289676,90.50673949579833,2026-05
SC-02407,2026-03-12 08:00:00,Rabat Pharma,WH-Tanger,BIM,Produit E,579.0,503.0,234.48,135766.26,731.1,6.58,0.0,3152.0,345,98.21,4923.41,Livré,False,Nord,False,False,86.87392055267703,False,6.734249760634659,269.913041749503,2026-03
SC-02408,2026-04-25 17:15:00,Agadir Plastics,WH-Fes,Marjane,Produit C,972.0,942.0,47.8,46458.61,455.1,7.86,1.19,4379.0,1336,90.36,5306.68,Livré,False,Souss,False,False,96.91358024691358,False,11.660470226323884,49.31911889596603,2026-04
SC-02409,2026-03-30 21:00:00,Fes Textiles,WH-Casablanca,Grossiste Nord,Produit C,613.0,607.0,211.96,129933.72,294.2,4.54,0.27,1414.0,372,82.21,2964.73,Livré,False,Oriental,False,False,99.02120717781403,False,10.077260367097214,214.0588467874794,2026-03
SC-02410,2026-05-08 20:30:00,Rabat Pharma,WH-Agadir,Pharmacie Centrale,Produit F,779.0,783.0,14.07,10957.25,318.1,8.13,5.65,2985.0,876,87.04,2129.0,Livré,False,Oriental,True,False,100.51347881899872,False,6.6928638792832436,13.993933588761175,2026-05
SC-02411,2026-01-31 12:30:00,Fes Textiles,WH-Marrakech,Grossiste Nord,Produit A,762.0,728.0,213.48,162671.73,240.3,3.53,1.99,2729.0,888,89.92,1829.58,Partiel,False,Sud,False,False,95.53805774278216,False,7.6137328339575525,223.45017857142858,2026-01
SC-02412,2026-03-30 22:45:00,Safi Minerals,WH-Marrakech,Retail Pro,Produit A,86.0,75.0,118.26,10170.59,619.1,12.78,9.35,4153.0,537,83.46,6024.43,En retard,False,Centre,True,False,87.20930232558139,False,9.730948150541108,135.60786666666667,2026-03
SC-02413,2026-01-02 09:30:00,Safi Minerals,WH-Marrakech,Export Client,Produit B,825.0,792.0,181.53,149764.38,705.3,5.34,2.82,580.0,113,86.08,7043.37,En retard,False,Centre,True,False,96.0,False,9.986346235644406,189.0964393939394,2026-01
SC-02414,2026-03-05 17:45:00,Safi Minerals,WH-Fes,Pharmacie Centrale,Produit C,779.0,747.0,30.48,23747.49,211.7,6.77,2.21,5793.0,581,83.09,1365.65,Livré,False,Centre,True,False,95.89216944801026,False,6.450873878129429,31.790481927710847,2026-03
SC-02415,2026-03-27 21:45:00,Agadir Plastics,WH-Fes,Marjane,Produit A,832.0,726.0,139.05,115693.29,133.6,5.33,0.0,4755.0,101,91.77,1336.03,Livré,False,Nord,False,False,87.25961538461539,False,10.000224550898205,159.35714876033057,2026-03
SC-02416,2026-04-15 07:45:00,Marrakech Food,WH-Tanger,Grossiste Nord,Produit A,989.0,962.0,189.97,187883.12,506.9,5.98,0.4,4632.0,1650,96.01,6332.49,Partiel,False,Oriental,False,False,97.26996966632963,False,12.492582363385283,195.30469854469854,2026-04
SC-02417,2026-01-30 13:00:00,Safi Minerals,WH-Fes,Retail Pro,Produit B,20.0,20.0,13.31,266.13,746.3,5.1,0.0,2705.0,59,87.83,6335.37,Partiel,False,Centre,False,False,100.0,False,8.489039260351065,13.3065,2026-01
SC-02418,2026-04-08 10:00:00,Marrakech Food,WH-Tanger,Grossiste Nord,Produit E,378.0,329.0,83.7,31639.5,418.7,6.14,4.02,5454.0,1527,95.01,4950.99,Livré,False,Oriental,True,False,87.03703703703704,False,11.824671602579413,96.16869300911854,2026-04
SC-02419,2026-06-26 19:30:00,Tanger Components,WH-Fes,Grossiste Sud,Produit B,276.0,274.0,67.11,18522.58,347.4,4.82,0.0,368.0,710,94.61,3343.59,Partiel,True,Souss,False,True,99.27536231884058,True,9.624611398963731,67.60065693430657,2026-06
SC-02420,2026-06-14 10:45:00,Agadir Plastics,WH-Tanger,Grossiste Nord,Produit F,698.0,676.0,37.05,25859.92,388.6,5.51,2.28,393.0,984,91.37,2293.05,Livré,True,Sud,True,True,96.84813753581662,True,5.900797735460628,38.254319526627214,2026-06
SC-02421,2026-02-02 22:45:00,Rabat Pharma,WH-Fes,Grossiste Nord,Produit D,118.0,113.0,131.79,15551.35,341.0,10.05,4.37,5279.0,1403,89.54,4158.77,Livré,False,Nord,True,False,95.76271186440678,False,12.195806451612905,137.62256637168142,2026-02
SC-02422,2026-06-11 06:30:00,Marrakech Food,WH-Marrakech,Carrefour,Produit E,1194.0,1047.0,102.69,122616.78,109.3,1.74,0.0,2523.0,158,84.08,1412.67,Livré,False,Souss,False,False,87.68844221105527,False,12.924702653247943,117.11249283667621,2026-06
SC-02423,2026-06-20 10:00:00,Marrakech Food,WH-Marrakech,Marjane,Produit A,457.0,407.0,83.85,38321.29,364.9,6.37,2.1,2162.0,1510,88.13,4705.11,Livré,False,Nord,True,False,89.05908096280088,False,12.89424499862976,94.15550368550369,2026-06
SC-02424,2026-05-15 07:15:00,Rabat Pharma,WH-Agadir,BIM,Produit C,340.0,344.0,50.93,17316.77,611.6,4.21,0.0,3313.0,1474,84.31,7369.32,En retard,False,Sud,False,False,101.17647058823529,False,12.04924787442773,50.33944767441861,2026-05
SC-02425,2026-04-19 15:15:00,Tanger Components,WH-Marrakech,Grossiste Nord,Produit E,781.0,749.0,101.72,79440.5,80.7,5.12,1.34,4899.0,1301,83.58,823.95,Livré,False,Sud,False,False,95.90268886043533,False,10.21003717472119,106.06208277703605,2026-04
SC-02426,2026-02-13 21:00:00,Agadir Plastics,WH-Marrakech,Retail Pro,Produit B,355.0,320.0,94.86,33675.07,135.8,6.48,3.59,770.0,1643,86.94,963.74,Livré,True,Souss,True,True,90.14084507042254,True,7.096759941089838,105.23459375,2026-02
SC-02427,2026-04-10 15:30:00,Tanger Components,WH-Casablanca,Carrefour,Produit F,1092.0,951.0,52.59,57426.08,440.7,3.69,0.0,4490.0,283,98.11,5117.28,Livré,False,Nord,False,False,87.08791208791209,False,11.611708645336964,60.38494216614091,2026-04
SC-02428,2026-03-17 08:15:00,Rabat Pharma,WH-Fes,Pharmacie Centrale,Produit B,200.0,186.0,221.88,62142.13,97.9,3.24,0.0,1808.0,920,94.15,1070.61,Livré,False,Nord,False,False,93.0,False,10.935750766087843,334.09747311827954,2026-03
SC-02429,2026-04-30 14:30:00,Fes Textiles,WH-Fes,Export Client,Produit E,475.0,440.0,206.66,98161.34,607.0,6.89,4.88,2902.0,979,99.17,6299.51,Livré,False,Sud,True,False,92.63157894736842,False,10.378105436573312,223.09395454545455,2026-04
SC-02430,2026-02-26 14:00:00,Rabat Pharma,WH-Casablanca,Carrefour,Produit D,386.0,384.0,47.71,18415.18,404.8,5.13,0.9,2714.0,1727,83.39,4508.25,Livré,False,Souss,False,False,99.48186528497409,False,11.136981225296442,47.95619791666667,2026-02
SC-02431,2026-01-21 20:30:00,Rabat Pharma,WH-Agadir,Carrefour,Produit A,774.0,722.0,199.46,154379.86,729.2,11.32,6.87,3366.0,550,90.66,6413.76,En retard,False,Nord,True,False,93.28165374677002,False,8.795611629182666,213.82252077562325,2026-01
SC-02432,2026-06-12 12:15:00,Safi Minerals,WH-Marrakech,Marjane,Produit C,1055.0,972.0,77.37,81623.85,575.3,3.49,0.61,5381.0,516,85.03,3562.1,Partiel,False,Centre,False,False,92.13270142180095,False,6.191726055970798,83.97515432098766,2026-06
SC-02433,2026-03-24 12:30:00,Agadir Plastics,WH-Agadir,Grossiste Sud,Produit D,328.0,331.0,103.96,34099.2,62.7,5.77,3.32,2729.0,1707,88.51,479.93,Partiel,False,Souss,True,False,100.91463414634146,False,7.65438596491228,103.01873111782477,2026-03
SC-02434,2026-02-23 22:15:00,Agadir Plastics,WH-Agadir,Marjane,Produit C,441.0,398.0,141.06,62206.16,756.4,4.83,0.0,5624.0,1341,86.76,6303.66,En retard,False,Centre,False,False,90.24943310657596,False,8.33376520359598,156.29688442211057,2026-02
SC-02435,2026-01-29 21:30:00,Fes Textiles,WH-Agadir,Carrefour,Produit C,66.0,62.0,26.73,1764.47,242.7,4.85,0.0,28.0,43,96.42,1346.56,Livré,True,Nord,False,True,93.93939393939394,True,5.548248866913886,28.4591935483871,2026-01
SC-02436,2026-02-17 08:15:00,Tanger Components,WH-Tanger,Grossiste Nord,Produit C,539.0,488.0,153.83,82913.69,302.8,4.62,0.82,5111.0,513,98.88,3765.66,Livré,False,Souss,False,False,90.53803339517626,False,12.436129458388374,169.9051024590164,2026-02
SC-02437,2026-04-09 10:15:00,Casa Packaging,WH-Marrakech,Export Client,Produit C,331.0,310.0,16.83,5570.74,217.8,5.37,2.17,3349.0,1109,93.35,1790.8,Livré,False,Nord,True,False,93.65558912386706,False,8.222222222222221,17.970129032258065,2026-04
SC-02438,2026-04-15 09:00:00,Rabat Pharma,WH-Fes,Grossiste Nord,Produit E,543.0,537.0,172.06,93430.85,148.9,4.7,0.0,5465.0,1190,88.75,1151.67,En retard,False,Oriental,False,False,98.89502762430939,False,7.734519811954332,173.98668528864061,2026-04
SC-02439,2026-04-22 14:45:00,Fes Textiles,WH-Tanger,Retail Pro,Produit F,597.0,605.0,178.51,106567.92,417.7,7.78,4.25,3152.0,1639,95.17,2320.48,Livré,False,Nord,True,False,101.3400335008375,False,5.555374670816375,176.1453223140496,2026-04
SC-02440,2026-05-27 22:00:00,Safi Minerals,WH-Marrakech,BIM,Produit F,763.0,677.0,74.0,56462.37,67.6,5.63,0.0,551.0,138,97.79,800.75,Livré,False,Souss,False,False,88.72870249017038,False,11.845414201183432,83.40084194977844,2026-05
SC-02441,2026-04-08 17:45:00,Casa Packaging,WH-Marrakech,Retail Pro,Produit C,179.0,176.0,111.7,19995.01,673.2,8.09,4.69,984.0,967,93.2,6539.82,Livré,False,Souss,True,False,98.32402234636871,False,9.71452762923351,113.60801136363635,2026-04
SC-02442,2026-06-10 13:45:00,Marrakech Food,WH-Agadir,Pharmacie Centrale,Produit B,64.0,63.0,127.1,8134.29,154.4,3.88,0.0,4044.0,1766,94.83,1043.58,Livré,False,Oriental,False,False,98.4375,False,6.758937823834196,129.1157142857143,2026-06
SC-02443,2026-03-04 17:45:00,Rabat Pharma,WH-Tanger,Marjane,Produit F,60.0,54.0,218.87,13132.27,675.9,7.57,3.44,4242.0,1746,93.95,5302.8,Annulé,False,Sud,True,False,90.0,False,7.8455392809587225,243.1901851851852,2026-03
SC-02444,2026-05-08 06:00:00,Safi Minerals,WH-Fes,Grossiste Sud,Produit F,956.0,899.0,160.8,153729.11,57.7,7.22,1.82,279.0,158,87.36,491.22,Livré,False,Centre,False,False,94.0376569037657,False,8.513344887348353,171.00012235817573,2026-05
SC-02445,2026-01-30 12:30:00,Agadir Plastics,WH-Tanger,Carrefour,Produit D,515.0,453.0,226.3,116545.7,124.7,8.75,3.54,1865.0,552,93.84,1350.2,Livré,False,Oriental,True,False,87.96116504854369,False,10.827586206896552,257.27527593818985,2026-01
SC-02446,2026-01-03 21:00:00,Fes Textiles,WH-Marrakech,Retail Pro,Produit E,440.0,433.0,105.63,46475.36,126.4,5.8,3.47,2995.0,940,88.13,1582.26,Livré,False,Souss,True,False,98.4090909090909,False,12.517879746835442,107.3333949191686,2026-01
SC-02447,2026-01-20 07:45:00,Tanger Components,WH-Tanger,Retail Pro,Produit D,299.0,275.0,237.69,71069.12,350.6,13.51,8.41,3022.0,1080,83.26,3008.92,Livré,False,Oriental,True,False,91.9732441471572,False,8.58220193953223,258.43316363636364,2026-01
SC-02448,2026-02-12 10:30:00,Agadir Plastics,WH-Fes,Retail Pro,Produit E,365.0,340.0,55.22,20156.68,127.8,3.39,0.0,4919.0,1551,82.72,1611.14,Livré,False,Nord,False,False,93.15068493150685,False,12.606729264475744,59.28435294117647,2026-02
SC-02449,2026-06-06 06:00:00,Safi Minerals,WH-Tanger,Pharmacie Centrale,Produit D,329.0,310.0,195.64,64366.67,378.5,8.32,6.15,5887.0,652,96.2,3292.28,En retard,False,Oriental,True,False,94.22492401215806,False,8.698229854689565,207.6344193548387,2026-06
SC-02450,2026-01-07 08:00:00,Marrakech Food,WH-Marrakech,BIM,Produit C,778.0,694.0,202.71,157709.54,408.3,4.4,0.0,5557.0,458,94.42,2563.24,Livré,False,Nord,False,False,89.20308483290489,False,6.277834925300024,227.24717579250722,2026-01
SC-02451,2026-04-20 06:45:00,Safi Minerals,WH-Agadir,Grossiste Nord,Produit A,728.0,638.0,110.28,80280.89,738.2,4.67,0.0,3966.0,539,90.11,5018.14,Livré,False,Centre,False,False,87.63736263736264,False,6.797805472771607,125.83211598746081,2026-04
SC-02452,2026-01-15 13:00:00,Fes Textiles,WH-Marrakech,Marjane,Produit A,700.0,609.0,84.32,59024.85,295.8,6.16,0.0,5462.0,224,90.25,2722.62,En retard,False,Nord,False,False,87.0,False,9.204259634888437,96.92093596059114,2026-01
SC-02453,2026-05-05 20:15:00,Agadir Plastics,WH-Tanger,Grossiste Sud,Produit B,340.0,333.0,35.56,12091.02,155.8,2.61,0.0,2728.0,456,88.45,1938.82,Livré,False,Oriental,False,False,97.94117647058823,False,12.444287548138638,36.30936936936937,2026-05
SC-02454,2026-04-02 11:00:00,Agadir Plastics,WH-Casablanca,Retail Pro,Produit A,1001.0,986.0,48.18,48224.86,727.5,6.29,0.71,4651.0,487,91.84,5294.52,Livré,False,Nord,False,False,98.5014985014985,False,7.277690721649485,48.90959432048682,2026-04
SC-02455,2026-01-28 12:30:00,Tanger Components,WH-Casablanca,Grossiste Nord,Produit E,718.0,628.0,167.25,120087.81,612.0,9.19,8.64,2138.0,1606,91.6,7307.12,Partiel,False,Nord,True,False,87.46518105849582,False,11.939738562091502,191.22262738853502,2026-01
SC-02456,2026-03-20 14:15:00,Fes Textiles,WH-Marrakech,BIM,Produit E,571.0,554.0,99.54,56838.79,731.4,8.83,3.11,1096.0,910,96.26,4344.96,Partiel,False,Souss,True,False,97.02276707530648,False,5.940607054963085,102.59709386281588,2026-03
SC-02457,2026-02-16 13:45:00,Tanger Components,WH-Agadir,Grossiste Nord,Produit C,1118.0,1104.0,34.1,38124.8,769.1,5.62,0.15,431.0,1270,94.77,6998.62,Annulé,True,Sud,False,True,98.74776386404294,True,9.09975295800286,34.53333333333334,2026-02
SC-02458,2026-01-19 16:30:00,Tanger Components,WH-Marrakech,Export Client,Produit B,138.0,129.0,155.92,21517.59,740.7,6.0,2.42,2183.0,150,94.81,6042.27,En retard,False,Centre,True,False,93.47826086956522,False,8.157513163223978,166.80302325581397,2026-01
SC-02459,2026-01-09 06:45:00,Agadir Plastics,WH-Tanger,Export Client,Produit F,185.0,160.0,81.89,15150.16,592.1,4.97,1.96,26.0,637,85.84,4242.28,Livré,True,Nord,False,True,86.48648648648648,True,7.1648032426954895,94.6885,2026-01
SC-02460,2026-03-01 09:45:00,Tanger Components,WH-Agadir,Grossiste Sud,Produit A,1060.0,956.0,74.81,79303.54,550.2,6.59,2.73,3072.0,1591,85.15,3825.54,Partiel,False,Sud,True,False,90.18867924528303,False,6.952998909487459,82.95349372384936,2026-03
SC-02461,2026-05-10 08:45:00,Casa Packaging,WH-Fes,Pharmacie Centrale,Produit F,856.0,779.0,141.34,120986.76,133.0,5.22,2.67,5059.0,323,97.17,1262.54,En retard,False,Oriental,True,False,91.00467289719626,False,9.492781954887217,155.3103465982028,2026-05
SC-02462,2026-05-19 09:45:00,Marrakech Food,WH-Tanger,Carrefour,Produit A,698.0,656.0,136.18,95050.23,295.4,3.25,0.0,3744.0,373,91.73,2616.36,Livré,False,Oriental,False,False,93.98280802292264,False,8.857007447528776,144.89364329268292,2026-05
SC-02463,2026-03-21 06:00:00,Fes Textiles,WH-Marrakech,Marjane,Produit C,307.0,266.0,192.99,59246.97,662.8,8.0,4.65,2928.0,1055,91.04,6608.02,Livré,False,Sud,True,False,86.64495114006515,False,9.969855159927581,222.73296992481204,2026-03
SC-02464,2026-04-11 15:45:00,Fes Textiles,WH-Marrakech,Pharmacie Centrale,Produit B,823.0,825.0,54.3,44690.06,260.1,6.31,0.0,54.0,1303,90.31,3122.17,Livré,True,Centre,False,True,100.24301336573511,True,12.003729334871203,54.169769696969695,2026-04
SC-02465,2026-06-15 15:30:00,Agadir Plastics,WH-Casablanca,BIM,Produit F,233.0,218.0,22.06,5140.21,188.0,12.95,3.76,3719.0,1787,85.19,1072.58,Livré,False,Sud,True,False,93.56223175965665,False,5.705212765957446,23.578944954128442,2026-06
SC-02466,2026-02-12 16:00:00,Safi Minerals,WH-Marrakech,Marjane,Produit A,56.0,539.0,97.4,5454.29,656.7,12.58,9.62,2635.0,1371,95.52,8180.83,Livré,False,Sud,True,False,962.5,False,12.457484391655244,10.119276437847866,2026-02
SC-02467,2026-04-30 18:00:00,Fes Textiles,WH-Tanger,Pharmacie Centrale,Produit F,418.0,421.0,129.25,32062.16,585.7,9.84,3.31,3098.0,1760,83.08,5037.35,En retard,False,Souss,True,False,100.71770334928229,False,8.600563428376303,76.15714964370547,2026-04
SC-02468,2026-01-17 07:00:00,Safi Minerals,WH-Casablanca,Grossiste Nord,Produit E,133.0,124.0,202.82,26975.24,649.9,5.67,0.0,439.0,87,96.42,6810.96,Livré,False,Sud,False,False,93.23308270676691,False,10.48001230958609,217.54225806451615,2026-01
SC-02469,2026-03-23 22:00:00,Tanger Components,WH-Marrakech,Carrefour,Produit A,445.0,432.0,161.4,71823.39,75.9,6.9,4.48,5193.0,865,82.69,570.68,Livré,False,Centre,True,False,97.07865168539325,False,7.518840579710144,166.2578472222222,2026-03
SC-02470,2026-02-06 21:15:00,Casa Packaging,WH-Casablanca,Export Client,Produit C,1109.0,1005.0,23.61,26179.78,617.7,4.91,0.18,4632.0,1328,86.72,7040.16,Livré,False,Sud,False,False,90.62218214607755,False,11.3973773676542,26.049532338308456,2026-02
SC-02471,2026-03-09 10:15:00,Marrakech Food,WH-Agadir,BIM,Produit C,348.0,325.0,96.47,33572.9,48.7,5.08,0.0,100.0,1096,95.67,455.24,Livré,True,Oriental,False,True,93.39080459770115,True,9.347843942505133,103.30123076923077,2026-03
SC-02472,2026-01-30 18:30:00,Fes Textiles,WH-Agadir,Carrefour,Produit B,923.0,851.0,183.56,169424.44,721.6,10.95,4.45,5133.0,1382,86.02,6012.94,En retard,False,Sud,True,False,92.19934994582883,False,8.332788248337028,199.08864864864864,2026-01
SC-02473,2026-06-03 15:15:00,Tanger Components,WH-Tanger,Pharmacie Centrale,Produit C,469.0,425.0,128.25,79517.38,377.0,7.07,2.62,93.0,83,99.16,2563.88,Livré,False,Oriental,True,False,90.6183368869936,False,6.8007427055702925,187.09971764705884,2026-06
SC-02474,2026-01-05 14:00:00,Casa Packaging,WH-Marrakech,Retail Pro,Produit E,1101.0,1003.0,154.28,169860.61,493.2,5.55,2.33,2181.0,396,88.22,5552.82,Livré,False,Souss,True,False,91.09900090826521,False,11.258759124087591,169.35255234297108,2026-01
SC-02475,2026-04-03 13:15:00,Rabat Pharma,WH-Tanger,Export Client,Produit C,207.0,185.0,96.95,20067.67,615.7,6.02,1.92,2470.0,1620,97.24,3751.52,Livré,False,Centre,False,False,89.3719806763285,False,6.093097287640084,108.47389189189188,2026-04
SC-02476,2026-05-04 19:30:00,Rabat Pharma,WH-Casablanca,BIM,Produit C,1178.0,1176.0,51.96,61206.22,251.1,10.75,5.55,4297.0,1697,94.93,2536.74,Livré,False,Sud,True,False,99.830220713073,False,10.102508960573475,52.046105442176874,2026-05
SC-02477,2026-03-14 17:45:00,Agadir Plastics,WH-Agadir,BIM,Produit E,23.0,23.0,234.64,5396.73,578.7,4.84,0.0,3504.0,1012,83.17,6478.52,Livré,False,Oriental,False,False,100.0,False,11.19495420770693,234.64043478260868,2026-03
SC-02478,2026-02-06 15:15:00,Marrakech Food,WH-Marrakech,BIM,Produit C,474.0,582.5,188.52,89359.8,163.1,5.47,0.0,5553.0,18,88.72,1986.65,Livré,False,Nord,False,False,122.8902953586498,False,12.180564071122012,153.40738197424892,2026-02
SC-02479,2026-02-15 18:30:00,Rabat Pharma,WH-Marrakech,Export Client,Produit A,360.0,333.0,204.93,73773.38,691.7,11.67,2.46,1219.0,958,98.66,8972.83,Livré,False,Souss,True,False,92.5,False,12.972141101633655,221.5416816816817,2026-02
SC-02480,2026-05-25 09:30:00,Safi Minerals,WH-Fes,BIM,Produit D,520.0,486.0,115.6,60113.62,557.7,8.24,1.96,5320.0,83,86.97,4330.11,Partiel,False,Centre,False,False,93.46153846153847,False,7.7642280796126935,123.69057613168725,2026-05
SC-02481,2026-04-18 13:30:00,Marrakech Food,WH-Marrakech,Pharmacie Centrale,Produit A,1128.0,1099.0,131.39,148212.72,498.4,11.09,5.34,1804.0,394,84.27,3351.48,Livré,False,Nord,True,False,97.4290780141844,False,6.724478330658107,134.86143767060963,2026-04
SC-02482,2026-04-23 18:00:00,Safi Minerals,WH-Marrakech,Export Client,Produit E,108.0,104.0,65.54,7078.43,744.4,6.25,0.33,2784.0,1648,88.73,7410.77,Partiel,False,Centre,False,False,96.29629629629629,False,9.95536002149382,68.06182692307692,2026-04
SC-02483,2026-04-07 12:00:00,Casa Packaging,WH-Casablanca,BIM,Produit D,62.0,55.0,56.53,3504.69,687.5,4.9,1.16,2675.0,331,88.7,4998.22,Livré,False,Nord,False,False,88.70967741935483,False,7.270138181818182,63.721636363636364,2026-04
SC-02484,2026-05-30 18:15:00,Fes Textiles,WH-Marrakech,Carrefour,Produit B,275.0,280.0,217.31,59760.22,235.2,7.65,1.86,4206.0,1538,87.49,2437.03,Livré,False,Centre,False,False,101.81818181818181,False,10.36152210884354,213.42935714285716,2026-05
SC-02485,2026-01-25 19:15:00,Agadir Plastics,WH-Marrakech,Marjane,Produit A,860.0,844.0,47.04,40458.6,184.9,7.65,0.0,2987.0,417,98.38,1416.95,Partiel,False,Oriental,False,False,98.13953488372093,False,7.663331530557058,47.936729857819905,2026-01
SC-02486,2026-02-09 21:45:00,Safi Minerals,WH-Tanger,Retail Pro,Produit D,1017.0,963.0,239.66,243730.0,383.8,4.63,0.09,1992.0,1153,97.84,2665.27,Livré,False,Oriental,False,False,94.69026548672566,False,6.944424179260031,253.0944963655244,2026-02
SC-02487,2026-06-16 06:00:00,Rabat Pharma,WH-Casablanca,Carrefour,Produit E,195.0,190.0,218.73,42651.9,454.0,7.23,4.59,1730.0,681,82.34,5042.69,Livré,False,Sud,True,False,97.43589743589743,False,11.107246696035242,224.48368421052632,2026-06
SC-02488,2026-06-27 09:45:00,Safi Minerals,WH-Marrakech,Carrefour,Produit D,512.0,454.0,197.47,101102.31,568.8,5.07,0.0,3553.0,1169,95.21,5270.31,Livré,False,Sud,False,False,88.671875,False,9.265664556962026,222.69231277533038,2026-06
SC-02489,2026-03-03 11:45:00,Rabat Pharma,WH-Casablanca,Grossiste Nord,Produit A,399.0,385.0,54.02,21553.76,613.9,10.67,1.19,4212.0,978,97.33,3806.51,Livré,False,Souss,False,False,96.49122807017544,False,6.2005375468317325,55.983792207792206,2026-03
SC-02490,2026-02-22 08:45:00,Tanger Components,WH-Tanger,Marjane,Produit F,80.0,70.0,138.52,11081.24,200.7,8.62,1.65,4435.0,676,85.18,2582.57,Livré,False,Oriental,False,False,87.5,False,12.867812655705034,158.30342857142855,2026-02
SC-02491,2026-01-01 09:45:00,Marrakech Food,WH-Casablanca,BIM,Produit D,1159.0,1088.0,30.97,35898.3,367.1,4.38,5.74,291.0,1745,88.17,3696.16,Livré,True,Oriental,True,True,93.87402933563416,True,10.068537183328793,32.99476102941177,2026-01
SC-02492,2026-06-26 17:30:00,Safi Minerals,WH-Casablanca,Export Client,Produit A,725.0,715.0,187.9,136229.14,171.3,2.24,0.0,3024.0,866,87.91,1444.8,Livré,False,Nord,False,False,98.62068965517241,False,8.43432574430823,190.53026573426575,2026-06
SC-02493,2026-05-26 22:45:00,Agadir Plastics,WH-Marrakech,Retail Pro,Produit C,973.0,937.0,70.97,69058.41,224.7,5.1,3.45,1412.0,1120,83.21,2147.89,Livré,False,Nord,True,False,96.30010277492292,False,9.558923008455718,73.70161152614729,2026-05
SC-02494,2026-04-14 07:45:00,Safi Minerals,WH-Tanger,Carrefour,Produit C,404.0,358.0,121.16,48949.78,598.1,9.25,1.57,1282.0,1288,96.65,4384.4,Livré,True,Sud,False,True,88.61386138613861,True,7.330546731315833,136.73122905027932,2026-04
SC-02495,2026-05-15 06:30:00,Fes Textiles,WH-Agadir,Pharmacie Centrale,Produit C,303.0,292.0,119.495,72325.36,341.3,5.92,0.0,1861.0,1352,97.51,2812.85,Livré,False,Centre,False,False,96.36963696369637,False,8.241576325813067,247.6895890410959,2026-05
SC-02496,2026-06-01 15:00:00,Safi Minerals,WH-Marrakech,Grossiste Sud,Produit A,685.0,657.0,208.8,143030.25,652.0,5.03,3.06,4009.0,1681,90.84,8211.7,Livré,False,Nord,True,False,95.91240875912409,False,12.594631901840492,217.70205479452054,2026-06
SC-02497,2026-02-28 15:00:00,Fes Textiles,WH-Casablanca,Grossiste Nord,Produit F,1071.0,950.0,59.5,63719.94,133.4,5.86,0.0,3382.0,880,83.66,1030.59,Livré,False,Sud,False,False,88.70214752567693,False,7.725562218890554,67.07362105263158,2026-02
SC-02498,2026-06-24 13:30:00,Tanger Components,WH-Tanger,Grossiste Nord,Produit A,649.0,654.0,43.7,28362.91,150.0,8.99,5.54,3477.0,170,92.73,910.05,Livré,False,Sud,True,False,100.77041602465331,False,6.066999999999999,43.36836391437309,2026-06
SC-02499,2026-05-03 11:15:00,Safi Minerals,WH-Marrakech,Grossiste Sud,Produit E,685.0,650.0,232.91,159544.76,51.4,4.1,0.0,3196.0,609,95.29,545.6,Livré,False,Souss,False,False,94.8905109489051,False,10.6147859922179,245.45347692307695,2026-05
SC-02500,2026-04-29 17:15:00,Safi Minerals,WH-Fes,Export Client,Produit F,255.0,236.0,230.64,58813.29,481.9,5.0,2.04,2416.0,1081,87.46,5604.72,Livré,False,Sud,True,False,92.54901960784314,False,11.630462751608219,249.2088559322034,2026-04
SC-02501,2026-06-28 18:30:00,Fes Textiles,WH-Casablanca,Marjane,Produit D,584.0,591.0,214.09,125028.26,431.2,9.22,0.58,668.0,656,86.5,2682.61,Livré,False,Sud,False,False,101.19863013698631,False,6.221266233766234,211.55373942470388,2026-06
SC-02502,2026-04-28 12:45:00,Rabat Pharma,WH-Fes,Grossiste Sud,Produit D,229.0,227.0,205.63,47088.68,735.3,6.89,0.0,4011.0,1706,95.3,5892.15,Livré,False,Souss,False,False,99.12663755458514,False,8.013259893920848,207.43911894273128,2026-04
SC-02503,2026-03-07 17:30:00,Safi Minerals,WH-Marrakech,Marjane,Produit A,586.0,534.0,44.77,26236.13,715.3,7.21,0.15,21.0,1356,89.95,4465.78,Livré,True,Centre,False,True,91.12627986348123,True,6.243226618202153,49.131329588014985,2026-03
SC-02504,2026-04-01 07:00:00,Tanger Components,WH-Fes,Pharmacie Centrale,Produit D,217.0,205.0,189.64,41151.97,52.2,8.9,5.22,5155.0,1140,92.05,527.0,Livré,False,Centre,True,False,94.47004608294931,False,10.095785440613026,200.74131707317073,2026-04
SC-02505,2026-01-07 20:00:00,Tanger Components,WH-Tanger,BIM,Produit A,869.0,859.0,110.27,95821.65,725.5,4.81,2.83,1468.0,1565,84.89,4615.3,Livré,True,Sud,True,True,98.84925201380898,True,6.361543762922123,111.55023282887078,2026-01
